,plot_id,Station_id,Treatment_2,sp_id,Elevation,log_init_height,log_RGR_plus_1,pc_1,pc_2,pc_3,log_ConNeigh,log_HetNeigh,Treatment_factor
525,17,17,0,56,300,-0.751354748,-0.469453568,-1.289276101,-2.194025319,0.328597445,0.168476673,-0.119683828,Control
526,17,17,0,56,300,-0.435738943,-0.799019253,-1.145150914,-3.350362835,0.121313905,0.168476673,-0.119683828,Control
527,17,17,0,56,300,-0.186978008,-0.867444276,0.765568671,-2.114458837,-0.82699038,0.168476673,-0.119683828,Control
528,17,17,0,57,300,0.926756288,-0.143186318,3.887454549,-0.891465416,-0.3043174,-0.761289746,0.286352909,Control
529,17,17,0,63,300,-1.028999048,-1.275455008,-2.161423124,0.638459927,1.07175996,-0.761289746,0.286352909,Control
530,18,18,0,11,300,0.984082033,-0.92362749,0.813130801,-0.311579209,0.38597404,-0.761289746,-0.931757304,Control
531,18,18,0,18,300,-1.062566438,2.393570245,-0.268556332,1.991971162,0.870718825,-0.606328677,-0.999430093,Control
532,18,18,0,18,300,-1.062566438,2.759615081,-0.43673548,-0.729687462,-0.143166958,-0.606328677,-0.999430093,Control
533,18,18,0,23,300,-1.316172473,-0.169805661,-2.720048402,-0.154857014,-0.389048312,-0.761289746,-0.931757304,Control
534,18,18,0,47,300,-0.694897709,-0.606591723,-1.143029507,1.669278691,0.013680443,-0.761289746,-0.931757304,Control
535,18,18,0,54,300,0.539936667,-0.599294197,1.365813844,-2.201733941,0.090883598,-0.761289746,-0.931757304,Control
536,18,18,0,57,300,1.246902958,-0.572778089,3.562493272,-1.586767042,-0.085707731,-0.451367607,-1.067102883,Control
537,18,18,0,57,300,1.901536039,-0.552078334,2.549853611,-0.577083718,1.135062259,-0.451367607,-1.067102883,Control
538,18,18,0,57,300,1.050622668,-0.852999382,0.839242275,0.680684107,0.26037358,-0.451367607,-1.067102883,Control
539,19,19,0,14,300,0.677995352,-0.570026079,0.601207012,0.221293476,-1.403501413,-0.761289746,-0.931757304,Control
540,19,19,0,19,300,-0.364535128,-0.602588825,-0.477118644,-1.481670929,-1.167310586,-0.296406537,-1.134775672,Control
541,19,19,0,19,300,0.390821928,-0.701669635,0.702745664,-2.209687447,0.402588769,-0.296406537,-1.134775672,Control
542,19,19,0,19,300,0.677995352,-0.551215191,0.378797823,-2.012293178,2.001988728,-0.296406537,-1.134775672,Control
543,19,19,0,19,300,0.539936667,-0.588823155,-0.776376041,-1.047139186,1.303097346,-0.296406537,-1.134775672,Control
544,19,19,0,27,300,-0.364535128,-0.216059794,1.032567011,1.292571535,-0.904745264,-0.761289746,-0.931757304,Control
545,19,19,0,44,300,0.390821928,-0.348747298,-0.350845255,-0.135663675,-0.234986893,-0.606328677,-0.999430093,Control
546,19,19,0,44,300,0.390821928,-0.271928789,0.361156167,0.189556414,-0.47242235,-0.606328677,-0.999430093,Control
547,19,19,0,50,300,-0.00557581,-1.364273731,-1.925643143,-0.698287224,0.005906222,-0.761289746,-0.931757304,Control
548,20,20,0,19,300,-0.145112432,-0.542453135,-0.732834582,-2.191986656,1.06254437,-0.761289746,-1.202448462,Control
549,20,20,0,48,300,-1.52109751,1.020289204,-0.388933788,-1.203574536,-0.839399228,-0.761289746,-1.202448462,Control
550,20,20,0,57,300,1.039696304,-0.340687883,4.146851603,-1.384552841,-0.031443975,-0.451367607,-1.337794041,Control
551,20,20,0,57,300,1.520016393,-0.590956126,3.109498137,-1.544274381,0.560028031,-0.451367607,-1.337794041,Control
552,20,20,0,57,300,1.342459273,-0.597453893,-3.7274138,0.015142762,6.163606098,-0.451367607,-1.337794041,Control
553,21,21,0,6,300,-0.341392722,1.47403737,-0.583572443,-0.59162939,1.788923932,-0.761289746,-0.390374987,Control
554,21,21,0,8,300,-0.751354748,0.055472143,-0.867347214,2.51714222,-1.248219762,-0.761289746,-0.390374987,Control
555,21,21,0,10,300,1.758162258,-0.513002132,0.428071543,1.266348131,-0.950026856,-0.761289746,-0.390374987,Control
556,21,21,0,12,300,-1.564933408,0.251937719,-0.825458114,3.515844821,-1.927032177,-0.761289746,-0.390374987,Control
557,21,21,0,19,300,-0.024881057,-0.435332821,-3.083000936,2.07556468,-0.33998097,-0.761289746,-0.390374987,Control
558,21,21,0,21,300,1.039696304,-0.404861425,0.186406111,-0.06557799,-0.42521993,-0.606328677,-0.458047776,Control
559,21,21,0,21,300,0.051167858,0.587312338,-0.471317548,0.871802137,0.211517167,-0.606328677,-0.458047776,Control
560,21,21,0,23,300,-0.560815417,-0.740400097,-0.396283564,-1.358272897,-1.432750428,-0.606328677,-0.458047776,Control
561,21,21,0,23,300,0.63764129,-1.115764215,-1.374918335,-2.117015554,0.854244691,-0.606328677,-0.458047776,Control
562,21,21,0,33,300,-0.145112432,-0.697472795,-0.166731802,-0.504150788,-0.337663079,-0.606328677,-0.458047776,Control
563,21,21,0,33,300,0.406282097,-0.775170862,-2.036631501,1.187806563,1.530139135,-0.606328677,-0.458047776,Control
564,21,21,0,34,300,0.051167858,-0.573830839,-0.545033816,-0.470395487,0.374297795,-0.761289746,-0.390374987,Control
565,21,21,0,41,300,-0.364535128,-0.585573132,-1.068911713,-1.076662899,-0.664806103,-0.761289746,-0.390374987,Control
566,21,21,0,43,300,-0.900469488,-0.275493752,-3.272495839,1.580110928,0.189708849,-0.761289746,-0.390374987,Control
567,21,21,0,45,300,-0.931780136,-0.583270959,-2.69109237,-0.772800929,-0.81534646,-0.606328677,-0.458047776,Control
568,21,21,0,45,300,-1.436403847,-0.374825742,-1.963702014,1.16202246,-0.396025027,-0.606328677,-0.458047776,Control
569,21,21,0,57,300,1.342459273,-0.740242153,0.688706453,-1.449456227,0.858077967,-0.761289746,-0.390374987,Control
570,22,22,0,2,300,1.246902958,0.23267952,3.004745514,0.229219544,-0.597587172,-0.606328677,-0.931757304,Control
571,22,22,0,2,300,0.051167858,-0.374825742,0.061029167,0.956451224,1.346259788,-0.606328677,-0.931757304,Control
572,22,22,0,19,300,-0.364535128,-0.143186318,-0.163305691,0.22508148,-0.242239339,-0.606328677,-0.931757304,Control
573,22,22,0,19,300,0.806524913,-0.694127753,-0.340486674,0.931982627,0.058761183,-0.606328677,-0.931757304,Control
574,22,22,0,23,300,0.051167858,-0.321608668,0.181931983,0.598373978,-1.252167395,-0.606328677,-0.931757304,Control
575,22,22,0,23,300,-0.586870943,-0.940187816,-1.892061074,0.763503041,0.756626404,-0.606328677,-0.931757304,Control
576,22,22,0,51,300,0.539936667,1.283114274,3.594176966,1.731795013,1.00031488,-0.296406537,-1.067102883,Control
577,22,22,0,51,300,-1.240123558,0.446667762,0.200134753,0.303735111,-1.145040998,-0.296406537,-1.067102883,Control
578,22,22,0,51,300,0.051167858,1.496635947,4.862250407,0.311059697,-0.565329637,-0.296406537,-1.067102883,Control
579,22,22,0,51,300,-0.900469488,1.736160481,3.952996907,0.826594381,-0.142815159,-0.296406537,-1.067102883,Control
580,23,23,0,18,300,-1.131572094,2.988213817,2.487094116,0.179916136,0.881979642,-0.761289746,-0.864084514,Control
581,23,23,0,19,300,0.051167858,-0.155143845,-0.388609673,-1.56719979,1.64423591,-0.606328677,-0.931757304,Control
582,23,23,0,19,300,0.228724978,-0.516662036,0.832812589,-0.902587987,0.243745429,-0.606328677,-0.931757304,Control
583,23,23,0,27,300,0.539936667,-0.789813502,0.115965292,0.577090301,-0.817003732,-0.451367607,-0.999430093,Control
584,23,23,0,27,300,-0.145112432,-1.054717478,0.657824368,0.505078062,-2.310859548,-0.451367607,-0.999430093,Control
585,23,23,0,27,300,-0.104167054,-1.074107442,-0.111678072,0.863429163,-0.801562644,-0.451367607,-0.999430093,Control
586,23,23,0,56,300,-0.751354748,0.74373561,-0.670094114,-0.033353232,1.437544509,-0.761289746,-0.864084514,Control
587,23,23,0,57,300,2.034659781,-0.753889407,2.979050454,-0.828120675,0.701321832,-0.451367607,-0.999430093,Control
588,23,23,0,57,300,0.677995352,-0.993855191,3.606076267,0.073366799,0.337326821,-0.451367607,-0.999430093,Control
589,23,23,0,57,300,1.758162258,-0.351057594,4.266714691,0.199427155,0.442511678,-0.451367607,-0.999430093,Control
590,24,24,0,6,300,-1.167057733,1.646318187,-0.839606757,-2.389440301,1.18165392,-0.761289746,-1.270121252,Control
591,24,24,0,34,300,-0.124527253,-0.3382517,-0.826549677,-0.451917039,-1.367355992,-0.761289746,-1.270121252,Control
592,24,24,0,57,300,1.758162258,-0.74655175,1.122334159,0.38991955,1.233294071,-0.606328677,-1.337794041,Control
593,24,24,0,57,300,0.568379048,-0.642409349,0.813221618,-0.390862909,0.673021758,-0.606328677,-1.337794041,Control
594,25,25,0,34,300,1.146178983,-0.78033356,0.02071044,0.135810623,0.039664855,-0.761289746,-1.337794041,Control
595,25,25,0,47,300,0.390821928,-0.676744989,1.781545281,1.470357995,-1.404029412,-0.761289746,-1.337794041,Control
596,25,25,0,57,300,1.520016393,-0.985393501,1.46262064,-2.344997433,0.31199526,-0.761289746,-1.337794041,Control
1176,51,26,0,2,400,-1.655826543,0.784312677,-3.249751086,-0.606812603,0.021388401,-0.761289746,-0.187356618,Control
1177,51,26,0,19,400,0.211711711,-0.992311823,-2.1479659,-1.133490927,0.6132306,-0.606328677,-0.255029407,Control
1178,51,26,0,19,400,-0.460091443,-0.939401119,-0.654225838,-3.321648585,-2.494413483,-0.606328677,-0.255029407,Control
1179,51,26,0,22,400,-1.203232457,0.694610535,-2.177405542,-0.529511111,-0.183672291,1.408165231,-1.134775672,Control
1180,51,26,0,22,400,-1.316172473,1.726015667,-1.663301053,-0.664382303,-0.09795421,1.408165231,-1.134775672,Control
1181,51,26,0,22,400,-1.096749777,1.581456306,-2.73527408,-0.600453912,-0.198679157,1.408165231,-1.134775672,Control
1182,51,26,0,22,400,-1.52109751,1.632550044,-1.288069017,0.04643433,-1.70906293,1.408165231,-1.134775672,Control
1183,51,26,0,22,400,-1.277759984,1.251848361,-1.189539769,-0.866047074,-1.222013494,1.408165231,-1.134775672,Control
1184,51,26,0,22,400,-0.341392722,0.896221974,-1.145585742,1.028410199,-0.757372507,1.408165231,-1.134775672,Control
1185,51,26,0,22,400,-1.52109751,1.048212879,-2.916661373,-0.079356365,-0.539848011,1.408165231,-1.134775672,Control
1186,51,26,0,22,400,-1.240123558,0.52430626,-4.025613442,-0.452527815,0.80568001,1.408165231,-1.134775672,Control
1187,51,26,0,22,400,-1.52109751,1.984266765,-2.166086147,0.445885566,-0.434056075,1.408165231,-1.134775672,Control
1188,51,26,0,22,400,-0.273641993,0.87563294,-2.015032504,0.524096028,-0.051681323,1.408165231,-1.134775672,Control
1189,51,26,0,22,400,-0.900469488,0.853262482,-1.676925208,-1.424240401,-1.315955264,1.408165231,-1.134775672,Control
1190,51,26,0,22,400,-1.478269423,1.447310178,-2.57772509,0.017162147,-0.516002751,1.408165231,-1.134775672,Control
1191,51,26,0,22,400,-0.560815417,1.467573339,-1.857459763,-1.124877456,-1.161168744,1.408165231,-1.134775672,Control
1192,51,26,0,22,400,-1.478269423,1.948444257,-3.788666909,-1.061536682,0.731854132,1.408165231,-1.134775672,Control
1193,51,26,0,22,400,-0.931780136,1.228233504,-2.641556539,0.209810803,0.268663595,1.408165231,-1.134775672,Control
1194,51,26,0,44,400,-0.00557581,1.610626436,-1.953460228,3.363042229,-0.965099582,-0.761289746,-0.187356618,Control
1195,51,26,0,51,400,-1.436403847,1.181614126,-1.236906123,1.577939126,-0.742830724,-0.761289746,-0.187356618,Control
1196,52,27,0,19,400,1.477188306,-0.816137701,0.991726014,0.687019215,-0.372831874,-0.606328677,-1.270121252,Control
1197,52,27,0,19,400,1.125363798,-0.795608547,0.120436206,-0.348288875,0.348509102,-0.606328677,-1.270121252,Control
1198,52,27,0,43,400,-0.251595112,1.474167385,1.644326429,0.648165815,3.02090094,-0.761289746,-1.202448462,Control
1199,52,27,0,50,400,1.197221621,0.533165727,0.555167308,1.727232586,0.929205822,-0.761289746,-1.202448462,Control
1200,52,27,0,51,400,-0.411700678,1.996077876,5.509029834,1.229259868,-0.14253179,-0.761289746,-1.202448462,Control
1201,53,28,0,5,400,-1.062566438,0.560076104,-0.144408477,0.24992968,-1.104149578,-0.451367607,-1.067102883,Control
1202,53,28,0,5,400,0.051167858,-0.281003584,0.976614587,-0.985066576,-1.452800852,-0.451367607,-1.067102883,Control
1203,53,28,0,5,400,-0.295952915,-0.144814831,0.086461457,-1.817340642,-0.50059672,-0.451367607,-1.067102883,Control
1204,53,28,0,19,400,0.390821928,-0.611205553,-0.141641807,-0.165733112,0.152112175,-0.451367607,-1.067102883,Control
1205,53,28,0,19,400,1.083022436,-0.729454525,-1.246126493,-1.964022048,-0.176530996,-0.451367607,-1.067102883,Control
1206,53,28,0,19,400,0.596393707,-0.825134982,-0.157891168,-1.885742357,-0.002099666,-0.451367607,-1.067102883,Control
1207,53,28,0,22,400,-0.751354748,0.256053608,-1.659314288,-0.797592038,-1.350530258,-0.761289746,-0.931757304,Control
1208,53,28,0,51,400,-0.251595112,1.677411416,6.227234536,-0.12682443,0.822502725,-0.761289746,-0.931757304,Control
1209,53,28,0,64,400,-0.044388458,1.615848214,0.684843818,1.775770441,1.958148776,-0.761289746,-0.931757304,Control
1210,54,29,0,22,400,-0.318534279,-0.286883671,-2.603810713,-3.303922541,-0.517462177,-0.606328677,-1.270121252,Control
1211,54,29,0,22,400,-0.996025803,0.384427136,-3.686255522,-2.053826948,0.666779051,-0.606328677,-1.270121252,Control
1212,54,29,0,41,400,-0.044388458,0.425792853,0.10406565,-0.084082844,-0.286203584,-0.761289746,-1.202448462,Control
1213,54,29,0,43,400,1.093698338,0.184557693,-1.242178117,1.723766936,0.625036612,-0.761289746,-1.202448462,Control
1214,54,29,0,58,400,0.406282097,-0.436137092,0.295148916,1.187314785,-0.672868025,-0.761289746,-1.202448462,Control
1215,55,30,0,12,400,-0.208268979,-0.138540367,0.331659095,1.958459148,0.222496843,1.408165231,-0.390374987,Control
1216,55,30,0,12,400,-0.364535128,-0.594045082,-0.113503816,-0.038101628,-1.421361126,1.408165231,-0.390374987,Control
1217,55,30,0,12,400,-1.203232457,-0.418208692,-1.490294056,1.192854945,-0.853201472,1.408165231,-0.390374987,Control
1218,55,30,0,12,400,-0.996025803,-1.057842826,-1.452405911,-1.414253592,0.377576849,1.408165231,-0.390374987,Control
1219,55,30,0,12,400,-1.240123558,-0.342553916,1.270100497,2.374287643,1.301553916,1.408165231,-0.390374987,Control
1220,55,30,0,12,400,-0.06410229,0.431443263,0.212272956,-0.114865975,0.838916778,1.408165231,-0.390374987,Control
1221,55,30,0,12,400,0.406282097,0.447207902,2.106351332,0.52714158,-0.043671744,1.408165231,-0.390374987,Control
1222,55,30,0,12,400,-1.167057733,-0.450376936,-1.925002983,1.483247441,-0.019436571,1.408165231,-0.390374987,Control
1223,55,30,0,12,400,0.013531432,0.056007129,-0.977545589,2.001103503,1.831856868,1.408165231,-0.390374987,Control
1224,55,30,0,12,400,-0.667298097,-0.277499655,-1.034473274,0.215595593,-1.504764837,1.408165231,-0.390374987,Control
1225,55,30,0,12,400,1.156500006,-0.260180169,0.084050683,0.279625801,0.914591104,1.408165231,-0.390374987,Control
1226,55,30,0,12,400,1.187124362,-0.198141724,0.280425053,-1.649225518,-0.726290517,1.408165231,-0.390374987,Control
1227,55,30,0,12,400,2.742302152,-0.45821886,4.863437961,-0.543925922,-0.082575986,1.408165231,-0.390374987,Control
1228,55,30,0,12,400,-1.167057733,-0.920115917,-4.218491719,-0.177026098,-0.225047358,1.408165231,-0.390374987,Control
1229,55,30,0,12,400,-0.104167054,-0.463855069,-1.335761289,4.943838366,-0.335164426,1.408165231,-0.390374987,Control
1230,55,30,0,19,400,0.730475998,-0.788315447,-0.318409891,0.914354744,-0.722495874,-0.761289746,0.557044068,Control
1231,55,30,0,22,400,-1.277759984,0.25749508,-2.613189144,-1.300606877,0.072306111,-0.606328677,0.489371278,Control
1232,55,30,0,22,400,-0.996025803,1.152940886,-3.749359782,-1.756596556,0.234264676,-0.606328677,0.489371278,Control
1233,55,30,0,23,400,0.623993319,-0.872123118,-1.016648976,0.373370406,-0.242031483,0.013515603,0.21868012,Control
1234,55,30,0,23,400,0.295265612,-0.38659659,-2.406205711,-1.460469668,-3.853096738,0.013515603,0.21868012,Control
1235,55,30,0,23,400,0.069704724,-0.903663539,-1.412529848,-1.060708923,-0.204554718,0.013515603,0.21868012,Control
1236,55,30,0,23,400,0.610244624,-0.71720815,-1.022222392,-2.234890874,0.442108067,0.013515603,0.21868012,Control
1237,55,30,0,23,400,1.093698338,-1.081707395,0.00975722,-0.698474453,-0.950949331,0.013515603,0.21868012,Control
1238,55,30,0,23,400,-0.963626035,-0.060821953,-2.089386666,-0.329900548,0.042382396,0.013515603,0.21868012,Control
1239,55,30,0,41,400,1.061485321,-0.241558889,1.497127137,0.157580617,-0.261503462,-0.296406537,0.354025699,Control
1240,55,30,0,41,400,-0.996025803,-1.07679455,-0.693004494,-0.228249764,-0.633358779,-0.296406537,0.354025699,Control
1241,55,30,0,41,400,-0.364535128,-1.055665616,-0.480628129,0.120063365,-0.695250692,-0.296406537,0.354025699,Control
1242,55,30,0,41,400,-1.655826543,-0.425260662,-0.625160948,0.266531853,-1.39312348,-0.296406537,0.354025699,Control
1243,55,30,0,50,400,-0.145112432,0.499132553,-1.129474414,0.326672878,-0.659391516,-0.761289746,0.557044068,Control
1244,55,30,0,62,400,0.390821928,-0.27604335,-0.197277161,0.543979975,-0.19343552,-0.761289746,0.557044068,Control
1245,55,30,0,64,400,-0.484766502,-0.523794779,-1.502707514,-0.792927051,-1.123572282,-0.761289746,0.557044068,Control
1246,56,31,0,18,400,-0.996025803,1.716001208,0.120709709,1.84010638,1.625833154,0.323437742,-1.067102883,Control
1247,56,31,0,18,400,-1.395458469,1.949992128,1.534509847,-2.064497,1.485429825,0.323437742,-1.067102883,Control
1248,56,31,0,18,400,-0.341392722,0.686975365,1.234112745,-2.926321301,2.775043774,0.323437742,-1.067102883,Control
1249,56,31,0,18,400,-1.609825694,0.071387478,-1.066514374,-4.210733053,0.49490334,0.323437742,-1.067102883,Control
1250,56,31,0,18,400,0.262292367,0.422498995,-0.555796799,0.335327628,0.857205838,0.323437742,-1.067102883,Control
1251,56,31,0,18,400,-0.318534279,1.372444769,0.795409525,1.249663168,0.432203924,0.323437742,-1.067102883,Control
1252,56,31,0,18,400,-1.062566438,0.95247575,0.170365522,1.282910575,-0.430068625,0.323437742,-1.067102883,Control
1253,56,31,0,18,400,-0.251595112,0.502782707,-1.917213576,0.104468834,-0.106141335,0.323437742,-1.067102883,Control
1254,56,31,0,30,400,-1.655826543,1.219129582,-0.524134185,1.495479792,-0.165161507,-0.761289746,-0.593393356,Control
1255,56,31,0,40,400,0.867610377,1.8791878,4.831977999,0.392713451,1.589131376,-0.761289746,-0.525720566,Control
1256,56,31,0,43,400,-1.167057733,1.163406429,1.745646682,-1.463613503,-0.011432583,-0.296406537,-0.796411724,Control
1257,56,31,0,43,400,-1.096749777,1.425330886,1.502475637,-0.248753655,-1.073394269,-0.296406537,-0.796411724,Control
1258,56,31,0,43,400,-0.869676394,1.465166621,0.478293268,0.531157616,0.647222469,-0.296406537,-0.796411724,Control
1259,56,31,0,43,400,-0.229806094,0.440389368,-0.683972287,-2.227530679,0.499610796,-0.296406537,-0.796411724,Control
1260,57,32,0,1,400,0.069704724,-1.049678722,-0.974291861,-0.544634273,-0.472287315,-0.761289746,-1.067102883,Control
1261,57,32,0,19,400,0.677995352,0.076266917,0.676547324,0.948714746,-0.210448295,-0.761289746,-1.067102883,Control
1262,57,32,0,36,400,1.415525098,-0.9975948,0.409429469,-1.78206619,1.356922869,-0.761289746,-1.067102883,Control
1263,57,32,0,38,400,-0.341392722,-0.315013601,-0.895966891,-0.913156006,-2.812427756,-0.606328677,-1.134775672,Control
1264,57,32,0,38,400,0.831199972,-1.044935678,0.65166227,0.242038765,-1.938784414,-0.606328677,-1.134775672,Control
1265,57,32,0,43,400,-1.167057733,0.396469065,-2.700148591,1.619474324,1.305150707,-0.606328677,-1.134775672,Control
1266,57,32,0,43,400,-0.722912368,1.751160477,-2.72457766,1.017210034,0.216844603,-0.606328677,-1.134775672,Control
1267,58,33,0,43,400,-0.411700678,2.14596711,0.467945745,0.557095195,0.530100894,-0.761289746,-1.47313962,Control
1268,59,34,0,41,400,-1.609825694,0.007989539,-1.856255084,-0.21936975,-2.219322771,-0.761289746,-0.931757304,Control
1269,59,34,0,43,400,-0.435738943,0.761155153,0.575663522,-1.006763107,1.952824378,-0.451367607,-1.067102883,Control
1270,59,34,0,43,400,-0.839384024,2.517072332,3.5032118,0.402239705,1.786315824,-0.451367607,-1.067102883,Control
1271,59,34,0,43,400,-0.53511929,0.065632131,-2.918142781,-0.796433534,0.111289741,-0.451367607,-1.067102883,Control
1272,59,34,0,62,400,0.032444688,0.034619126,-0.94934034,1.202576873,0.84492946,-0.141445467,-1.202448462,Control
1273,59,34,0,62,400,-0.963626035,0.359738256,-0.27675257,2.147030574,-0.618779804,-0.141445467,-1.202448462,Control
1274,59,34,0,62,400,-0.044388458,-0.684230889,-3.292121286,2.580342268,0.922967755,-0.141445467,-1.202448462,Control
1275,59,34,0,62,400,-0.869676394,-0.286624395,-1.297888237,0.322684247,-0.627588957,-0.141445467,-1.202448462,Control
1276,59,34,0,62,400,-0.251595112,-1.063229577,-1.349717996,0.911506896,-0.477609899,-0.141445467,-1.202448462,Control
1277,60,35,0,51,400,-0.387968641,-0.319904901,0.230257002,1.95450174,-0.161239079,-0.761289746,-1.47313962,Control
1278,61,36,0,6,400,-0.484766502,0.974848627,-2.368756729,-1.375293019,0.771122708,-0.761289746,-1.134775672,Control
1279,61,36,0,18,400,-1.609825694,2.861869067,0.481114783,0.393460868,0.724052411,-0.761289746,-1.134775672,Control
1280,61,36,0,19,400,0.743368366,-0.512915528,-0.272624872,0.193816644,-0.494699444,-0.761289746,-1.134775672,Control
1281,61,36,0,41,400,-1.167057733,-1.007387676,-1.348192168,-1.36062757,-0.924763236,-0.761289746,-1.134775672,Control
1282,61,36,0,43,400,-0.996025803,1.434419421,0.250380552,2.371872254,0.831960936,-0.761289746,-1.134775672,Control
1283,61,36,0,48,400,-0.931780136,-0.105908696,0.783596581,0.728849391,-2.50094105,-0.761289746,-1.134775672,Control
1284,62,37,0,19,400,0.511053303,-0.619896475,0.69799153,-0.691457852,-0.797233264,-0.606328677,-1.405466831,Control
1285,62,37,0,19,400,-0.931780136,0.686993202,-1.822648412,-1.918078297,-1.390467998,-0.606328677,-1.405466831,Control
1286,62,37,0,62,400,-0.024881057,-0.213154516,0.883491285,0.324820595,0.278780184,-0.761289746,-1.337794041,Control
1287,63,38,0,1,400,-1.240123558,0.421048412,-4.006972646,-0.699074169,1.711585715,-0.761289746,-0.119683828,Control
1288,63,38,0,5,400,-0.484766502,0.604862192,-1.593104197,0.539475653,-0.791056327,-0.761289746,-0.119683828,Control
1289,63,38,0,6,400,0.704420472,0.961451554,3.011113319,-1.001120846,2.065646845,0.168476673,-0.525720566,Control
1290,63,38,0,6,400,-0.044388458,1.677448229,2.998491705,-0.007714067,2.171133804,0.168476673,-0.525720566,Control
1291,63,38,0,6,400,-0.341392722,1.399455934,0.633869546,-0.889808487,1.921885879,0.168476673,-0.525720566,Control
1292,63,38,0,6,400,0.35951128,1.385992522,2.328068056,0.683028095,2.407922054,0.168476673,-0.525720566,Control
1293,63,38,0,6,400,-0.165927618,0.736107818,2.058854749,-1.028425516,3.550808843,0.168476673,-0.525720566,Control
1294,63,38,0,6,400,0.879590738,0.854397349,2.277961816,-0.57891653,2.463695469,0.168476673,-0.525720566,Control
1295,63,38,0,6,400,0.831199972,0.753997553,1.963104971,-1.971993751,4.894365773,0.168476673,-0.525720566,Control
1296,63,38,0,10,400,1.351750762,-1.060930726,-0.24498556,0.197740517,-0.070440891,-0.761289746,-0.119683828,Control
1297,63,38,0,12,400,-0.560815417,0.102177057,-1.161700612,-0.647802032,-0.431107318,-0.761289746,-0.119683828,Control
1298,63,38,0,23,400,-0.751354748,-0.396284808,-2.892325306,-0.300319763,2.04554028,-0.761289746,-0.119683828,Control
1299,63,38,0,28,400,-0.640101414,0.158186494,-2.401779019,-0.061003989,0.772022033,-0.761289746,-0.119683828,Control
1300,63,38,0,31,400,0.691254766,-0.24207122,-0.515399302,0.588125217,-0.340030778,-0.761289746,-0.119683828,Control
1301,63,38,0,34,400,0.995338501,-0.52895443,-0.209701647,0.773834753,-0.781457065,-0.606328677,-0.187356618,Control
1302,63,38,0,34,400,0.831199972,-0.819824444,-1.444865699,-0.785512064,0.206832402,-0.606328677,-0.187356618,Control
1303,63,38,0,41,400,-0.124527253,0.918834217,3.880049115,0.99942245,0.993531153,-0.761289746,-0.119683828,Control
1304,63,38,0,43,400,-0.667298097,1.982041585,1.687211249,1.119242096,4.816507511,-0.761289746,-0.119683828,Control
1305,63,38,0,51,400,-0.751354748,0.808713448,2.268038786,-2.031298382,0.44859268,-0.606328677,-0.187356618,Control
1306,63,38,0,51,400,-1.096749777,0.994373565,2.16349102,-0.195397806,-0.917617345,-0.606328677,-0.187356618,Control
1307,63,38,0,62,400,0.867610377,-0.402725296,0.175744862,1.857196878,1.718577847,-0.761289746,-0.119683828,Control
1308,64,39,0,6,400,1.039696304,1.395138059,2.392558157,-0.140205182,3.156853837,-0.606328677,-0.661066145,Control
1309,64,39,0,6,400,0.831199972,0.885696661,2.913851487,-2.016427532,2.189648434,-0.606328677,-0.661066145,Control
1310,64,39,0,18,400,-1.436403847,2.126862375,4.416836587,-1.790484767,-1.346837829,-0.761289746,-0.593393356,Control
1311,64,39,0,22,400,-1.028999048,-0.08704953,-3.969531693,0.552265636,0.376977575,-0.606328677,-0.661066145,Control
1312,64,39,0,22,400,-0.104167054,-0.287413315,-2.318237123,0.206257976,-0.752992139,-0.606328677,-0.661066145,Control
1313,64,39,0,38,400,2.128609422,-0.387089956,-0.970885842,5.942791903,-1.55630789,-0.761289746,-0.593393356,Control
1314,64,39,0,41,400,0.568379048,-0.069888016,4.161369381,0.038035809,1.009403945,-0.761289746,-0.593393356,Control
1315,64,39,0,50,400,-0.839384024,0.123555524,-1.933070127,1.617815501,-0.878389799,-0.451367607,-0.728738935,Control
1316,64,39,0,50,400,-0.208268979,-0.4612659,-1.711334929,0.154242352,0.881297644,-0.451367607,-0.728738935,Control
1317,64,39,0,50,400,-0.411700678,-0.359191739,-2.846091124,-0.458847935,1.384331573,-0.451367607,-0.728738935,Control
1318,64,39,0,62,400,1.503003127,-0.584103641,1.477583008,1.306289898,0.389470234,-0.451367607,-0.728738935,Control
1319,64,39,0,62,400,0.375232383,-0.856273389,-0.087635413,0.064975084,-1.213540366,-0.451367607,-0.728738935,Control
1320,64,39,0,62,400,0.466870843,-0.344673005,-0.341528981,1.202440864,0.246324613,-0.451367607,-0.728738935,Control
1321,64,39,0,64,400,-0.869676394,1.466410095,1.094026341,-0.005523353,1.481152188,-0.761289746,-0.593393356,Control
1322,65,40,0,12,400,-0.751354748,-1.115764215,-1.324921945,-0.32586928,-0.678435752,-0.761289746,-0.458047776,Control
1323,65,40,0,19,400,1.342459273,-0.496808267,-0.034178141,-0.743527383,-0.802474812,-0.141445467,-0.728738935,Control
1324,65,40,0,19,400,0.142060993,-0.433951689,-0.646798004,-1.699808523,-0.632858827,-0.141445467,-0.728738935,Control
1325,65,40,0,19,400,0.496441936,-0.470025667,-0.149393006,0.230465064,-0.454762172,-0.141445467,-0.728738935,Control
1326,65,40,0,19,400,0.554212137,-0.539715853,-0.248755006,-0.168516458,-0.163216894,-0.141445467,-0.728738935,Control
1327,65,40,0,19,400,0.406282097,-0.876416226,0.266643922,-0.833048026,-1.312034839,-0.141445467,-0.728738935,Control
