,plot_id,Station_id,Treatment_2,sp_id,Elevation,log_init_height,log_LA,log_SMF,log_SRL,log_RGR_plus_1,log_ConNeigh,log_HetNeigh,Treatment_factor
634,27,2,1,47,300,-0.460091443,-1.036523143,-0.294853183,-0.203580859,-1.002976339,1.098243092,0.21868012,Treatment
635,27,2,1,47,300,-0.364535128,-1.095467014,0.299538027,-0.554230809,-0.577171826,1.098243092,0.21868012,Treatment
636,27,2,1,47,300,-0.00557581,-2.059592275,0.929365829,-0.732838034,-0.914832818,1.098243092,0.21868012,Treatment
637,27,2,1,47,300,-0.186978008,-0.483430033,0.251226976,-0.065891731,-0.554609278,1.098243092,0.21868012,Treatment
638,27,2,1,47,300,1.536875691,-2.445506703,1.456140407,-1.149570749,-1.035287691,1.098243092,0.21868012,Treatment
639,27,2,1,47,300,0.159719321,-0.083576486,0.419156009,-0.543081334,-0.687805263,1.098243092,0.21868012,Treatment
640,27,2,1,47,300,-0.124527253,-0.95703168,0.018269547,-1.242997436,-0.935634255,1.098243092,0.21868012,Treatment
641,27,2,1,47,300,1.570143356,-1.440044726,0.23545848,-1.088440636,-1.349557313,1.098243092,0.21868012,Treatment
642,27,2,1,51,300,-0.900469488,1.430547608,0.928568887,-1.502256729,1.142354971,-0.296406537,0.760062437,Treatment
643,27,2,1,51,300,-0.751354748,0.830524676,-1.978778721,-1.325630575,0.308403461,-0.296406537,0.760062437,Treatment
644,27,2,1,51,300,-1.167057733,0.549871642,-0.856647079,0.123768465,0.2494215,-0.296406537,0.760062437,Treatment
645,27,2,1,51,300,-0.318534279,0.647699632,-0.469409038,0.158456809,0.200994894,-0.296406537,0.760062437,Treatment
646,27,2,1,57,300,1.528465114,0.805166442,0.533242828,-0.699324848,-0.296744111,0.168476673,0.557044068,Treatment
647,27,2,1,57,300,1.928932705,0.491776618,-0.060589027,-1.937115289,-0.795064052,0.168476673,0.557044068,Treatment
648,27,2,1,57,300,1.880720853,-0.29507736,0.752983357,0.128177762,-1.185874855,0.168476673,0.557044068,Treatment
649,27,2,1,57,300,1.90842307,0.044498843,0.596049069,-0.162348847,-0.950118575,0.168476673,0.557044068,Treatment
650,27,2,1,57,300,1.712906437,0.782832601,-0.013686452,-1.045781693,-0.808882281,0.168476673,0.557044068,Treatment
651,27,2,1,57,300,1.795053359,-0.111900763,0.271134679,-0.666911575,-0.737163438,0.168476673,0.557044068,Treatment
652,27,2,1,57,300,1.969286768,1.213882011,0.843972185,-0.977762833,-0.541940098,0.168476673,0.557044068,Treatment
653,28,3,1,1,300,-0.460091443,0.504244901,-1.68992943,-0.196063861,0.91673459,-0.761289746,-0.931757304,Treatment
654,28,3,1,6,300,-0.839384024,-1.103305378,-0.768724029,-0.532198683,0.336133134,-0.761289746,-0.931757304,Treatment
655,28,3,1,8,300,-1.062566438,-1.283397273,-1.347699162,-2.841804736,-0.56186293,-0.761289746,-0.931757304,Treatment
656,28,3,1,17,300,-0.586870943,-0.060482062,-0.896442968,-0.218201337,0.274459179,-0.761289746,-0.931757304,Treatment
657,28,3,1,33,300,-0.613296063,0.277705978,-0.885318744,0.723560353,-0.565290273,-0.761289746,-0.931757304,Treatment
658,28,3,1,39,300,-0.104167054,2.09063288,0.363632143,-0.206544401,2.118630638,-0.606328677,-0.999430093,Treatment
659,28,3,1,39,300,-0.931780136,0.12461066,-2.86351023,0.138311498,0.873044324,-0.606328677,-0.999430093,Treatment
660,28,3,1,54,300,-1.316172473,-1.074875067,-0.348546435,-0.889686255,-0.420770955,-0.606328677,-0.999430093,Treatment
661,28,3,1,54,300,-0.104167054,0.0695918,-0.729125882,-1.18314406,-0.972042087,-0.606328677,-0.999430093,Treatment
662,29,4,1,1,300,0.013531432,-0.643379516,-0.040023842,0.032626201,-0.086969377,-0.761289746,2.248863808,Treatment
663,29,4,1,6,300,-0.869676394,-1.97757588,-0.339750432,2.614724038,0.4360553,-0.761289746,2.248863808,Treatment
664,29,4,1,10,300,1.561881969,0.395775928,0.314418857,-0.699965125,-0.631013439,-0.606328677,2.181191018,Treatment
665,29,4,1,11,300,2.06650568,0.764712333,0.562537937,0.189099316,-0.248342821,0.013515603,1.91049986,Treatment
666,29,4,1,11,300,1.176972077,-0.213336744,-0.162711529,0.365360605,-0.662516762,0.013515603,1.91049986,Treatment
667,29,4,1,11,300,0.539936667,-0.362976131,0.096193665,-1.339369154,-0.518426369,0.013515603,1.91049986,Treatment
668,29,4,1,11,300,0.159719321,-0.546612011,0.152105417,-1.826121915,-0.912749265,0.013515603,1.91049986,Treatment
669,29,4,1,11,300,-0.251595112,-0.556399756,0.047218508,-1.611919329,-0.574029096,0.013515603,1.91049986,Treatment
670,29,4,1,11,300,0.63764129,-0.793537359,-0.215416561,-1.841548753,-0.73700651,0.013515603,1.91049986,Treatment
671,29,4,1,12,300,-1.203232457,-0.140234096,-1.017912698,-1.504335904,-0.332486772,-0.761289746,2.248863808,Treatment
672,29,4,1,14,300,-0.044388458,-0.761116291,0.319665418,-0.311495806,-0.341997014,-0.606328677,2.181191018,Treatment
673,29,4,1,14,300,-0.560815417,-0.216108758,-0.73116114,-0.709754261,-0.164423554,-0.606328677,2.181191018,Treatment
674,29,4,1,19,300,0.177211841,1.080805182,-0.293419669,-0.95947772,0.06079569,1.098243092,1.436790333,Treatment
675,29,4,1,19,300,0.691254766,-0.010690265,0.06854269,-0.563215669,-0.636435623,1.098243092,1.436790333,Treatment
676,29,4,1,19,300,1.093698338,0.255822373,0.469499843,-1.118728907,-0.790902544,1.098243092,1.436790333,Treatment
677,29,4,1,19,300,0.390821928,0.456384783,-0.353955464,0.393338266,-0.599732862,1.098243092,1.436790333,Treatment
678,29,4,1,19,300,0.704420472,0.185847643,-0.065790677,-0.407038027,-0.72267604,1.098243092,1.436790333,Treatment
679,29,4,1,19,300,0.867610377,-0.060083173,-0.194620234,0.744817455,-0.662157347,1.098243092,1.436790333,Treatment
680,29,4,1,19,300,1.503003127,0.867607346,0.497473156,1.004637452,-0.220232809,1.098243092,1.436790333,Treatment
681,29,4,1,19,300,1.433352408,0.5465022,0.307442439,-0.128841625,-1.008334306,1.098243092,1.436790333,Treatment
682,29,4,1,19,300,0.806524913,0.264238056,0.078073853,-1.418992035,-0.645232984,1.098243092,1.436790333,Treatment
683,29,4,1,19,300,0.436822777,-0.07813125,0.334357908,-1.344880516,-0.463464479,1.098243092,1.436790333,Treatment
684,29,4,1,19,300,0.069704724,0.112331848,0.104886786,2.030255771,-0.337432291,1.098243092,1.436790333,Treatment
685,29,4,1,19,300,0.295265612,0.682628213,0.019779223,-1.072389788,-0.391461283,1.098243092,1.436790333,Treatment
686,29,4,1,19,300,0.568379048,0.832068263,-0.074456937,-0.289482072,-0.569594634,1.098243092,1.436790333,Treatment
687,29,4,1,21,300,2.212216901,1.982276258,0.622262286,-1.045213697,0.108902657,-0.761289746,2.248863808,Treatment
688,29,4,1,23,300,0.539936667,0.373442318,-0.258892619,1.18891987,-0.129568518,-0.761289746,2.248863808,Treatment
689,29,4,1,33,300,1.093698338,0.9033823,-0.741015558,0.334877593,-0.432710615,-0.141445467,1.97817265,Treatment
690,29,4,1,33,300,1.093698338,1.319928647,0.461573036,-0.738890632,-0.002176816,-0.141445467,1.97817265,Treatment
691,29,4,1,33,300,0.949898694,0.947343718,-0.279763971,-0.464362751,-0.036825416,-0.141445467,1.97817265,Treatment
692,29,4,1,33,300,-0.124527253,-0.459233256,-0.060588308,0.181765385,-0.407560429,-0.141445467,1.97817265,Treatment
693,29,4,1,33,300,0.295265612,0.578803358,-0.19232879,-0.460939106,1.572609206,-0.141445467,1.97817265,Treatment
694,29,4,1,34,300,1.156500006,1.03447972,0.056160151,0.348419557,-0.472361767,-0.141445467,1.97817265,Treatment
695,29,4,1,34,300,1.246902958,0.686150665,0.278879316,0.21090341,-0.233986012,-0.141445467,1.97817265,Treatment
696,29,4,1,34,300,0.891494546,0.574631823,-0.010399238,0.188846926,-0.096656817,-0.141445467,1.97817265,Treatment
697,29,4,1,34,300,1.295293723,0.795502869,-0.011413023,1.507241117,-0.372585374,-0.141445467,1.97817265,Treatment
698,29,4,1,34,300,0.421615021,0.687203461,-0.296211543,0.219530261,0.230729309,-0.141445467,1.97817265,Treatment
699,29,4,1,43,300,-1.028999048,0.536142644,0.311806788,1.369931772,2.152931718,-0.451367607,2.113518229,Treatment
700,29,4,1,43,300,-1.277759984,-1.028713664,-1.35558148,2.912004651,0.184996642,-0.451367607,2.113518229,Treatment
701,29,4,1,43,300,-0.640101414,-0.799645353,-0.810878397,1.958754655,-0.273936092,-0.451367607,2.113518229,Treatment
702,29,4,1,47,300,-0.104167054,0.268775897,-0.580715812,-1.365556625,-0.153813271,0.323437742,1.775154281,Treatment
703,29,4,1,47,300,-0.560815417,-0.227533694,-1.180700687,-0.291043381,-0.338446381,0.323437742,1.775154281,Treatment
704,29,4,1,47,300,0.496441936,-0.380354699,0.202009426,-0.885073386,-0.70854756,0.323437742,1.775154281,Treatment
705,29,4,1,47,300,-1.096749777,-1.299486649,0.585228213,-0.666778757,-0.304863969,0.323437742,1.775154281,Treatment
706,29,4,1,47,300,-0.251595112,-1.371147206,0.490944158,-2.095831253,-0.660225041,0.323437742,1.775154281,Treatment
707,29,4,1,47,300,-0.145112432,-1.580284334,0.746920891,0.270972382,-0.870516665,0.323437742,1.775154281,Treatment
708,29,4,1,47,300,-0.751354748,-1.040465558,0.121219876,-0.64490659,-0.525062291,0.323437742,1.775154281,Treatment
709,29,4,1,47,300,-0.341392722,-0.60413694,0.934145757,-1.344257083,0.166213558,0.323437742,1.775154281,Treatment
710,29,4,1,48,300,-0.694897709,-0.487103414,-0.567748775,-0.255472086,-0.145204125,-0.451367607,2.113518229,Treatment
711,29,4,1,48,300,-0.751354748,-0.259269422,-1.118865468,-0.597834667,0.170984444,-0.451367607,2.113518229,Treatment
712,29,4,1,48,300,-0.839384024,-1.615673279,-0.376558261,-0.146019383,0.19536383,-0.451367607,2.113518229,Treatment
713,29,4,1,51,300,-0.208268979,0.643139476,0.466658411,-0.823581837,0.699407702,-0.451367607,2.113518229,Treatment
714,29,4,1,51,300,-0.251595112,2.333304783,1.071081715,-2.017117747,1.533945932,-0.451367607,2.113518229,Treatment
715,29,4,1,51,300,0.311535932,1.714859327,1.28645911,-2.297432691,1.450000466,-0.451367607,2.113518229,Treatment
716,29,4,1,57,300,0.228724978,-0.496465786,0.410064481,-1.098657976,-0.928024358,-0.606328677,2.181191018,Treatment
717,29,4,1,57,300,1.135800462,1.258611077,0.30448365,-0.514047634,-0.06506464,-0.606328677,2.181191018,Treatment
718,30,5,1,1,300,-0.251595112,-0.118006789,-0.861511884,0.647760827,-0.201787281,-0.761289746,0.421698489,Treatment
719,30,5,1,6,300,-0.640101414,0.38753919,-0.596591454,1.650828146,1.51438929,-0.606328677,0.354025699,Treatment
720,30,5,1,6,300,-1.316172473,-2.192047992,0.545472765,1.677038884,1.86206308,-0.606328677,0.354025699,Treatment
721,30,5,1,11,300,0.311535932,-0.269063928,-0.576876599,-0.222407075,-0.492786997,-0.761289746,0.421698489,Treatment
722,30,5,1,19,300,0.032444688,0.290614213,-0.611583418,0.923456422,-0.369538461,-0.606328677,0.354025699,Treatment
723,30,5,1,19,300,1.072285002,0.497349804,0.23357705,0.336244024,-0.958238084,-0.606328677,0.354025699,Treatment
724,30,5,1,22,300,-1.436403847,-0.056980725,-2.123312319,0.279678574,0.940295386,-0.296406537,0.21868012,Treatment
725,30,5,1,22,300,-1.240123558,-0.297893408,-0.740566811,0.777875536,0.348412853,-0.296406537,0.21868012,Treatment
726,30,5,1,22,300,-1.203232457,0.028216502,-1.759925989,1.107252019,1.581456306,-0.296406537,0.21868012,Treatment
727,30,5,1,22,300,-0.963626035,-1.057753998,-0.996100602,1.977948428,-1.115764215,-0.296406537,0.21868012,Treatment
728,30,5,1,33,300,-0.044388458,0.688597335,-1.502578925,0.712190412,-0.29311683,-0.761289746,0.421698489,Treatment
729,30,5,1,43,300,-0.667298097,0.16500291,-2.219318463,1.428815108,0.78442786,-0.761289746,0.421698489,Treatment
730,30,5,1,47,300,0.013531432,-0.05563328,-0.852101633,0.098631745,-0.671982746,0.788320952,-0.255029407,Treatment
731,30,5,1,47,300,-1.436403847,-0.952218871,0.66722948,0.9578537,-0.521127895,0.788320952,-0.255029407,Treatment
732,30,5,1,47,300,-0.208268979,-0.898489333,0.293340711,-0.029308756,-0.747497935,0.788320952,-0.255029407,Treatment
733,30,5,1,47,300,-0.251595112,-0.450721134,0.182726105,-1.907246216,-0.70389854,0.788320952,-0.255029407,Treatment
734,30,5,1,47,300,-0.124527253,-0.534134769,0.267275087,0.425430407,-0.933700614,0.788320952,-0.255029407,Treatment
735,30,5,1,47,300,-0.364535128,-0.961882621,0.220004355,-0.127081207,-0.800985768,0.788320952,-0.255029407,Treatment
736,30,5,1,47,300,-1.203232457,-0.593752971,-2.042249607,-0.27108357,-0.178830631,0.788320952,-0.255029407,Treatment
737,30,5,1,47,300,-1.062566438,-1.275218174,0.434408313,-0.411047587,0.317457983,0.788320952,-0.255029407,Treatment
738,30,5,1,47,300,-0.484766502,-0.728446165,0.447493223,0.189813957,-0.262515858,0.788320952,-0.255029407,Treatment
739,30,5,1,47,300,-0.251595112,-0.865815775,0.185334859,-0.855238234,-0.583942687,0.788320952,-0.255029407,Treatment
740,30,5,1,47,300,-0.124527253,-0.959798938,0.161216848,-0.382655256,-0.795691336,0.788320952,-0.255029407,Treatment
741,30,5,1,48,300,-1.52109751,0.090275054,-0.222334145,-0.312433438,0.322773344,-0.761289746,0.421698489,Treatment
742,30,5,1,51,300,-1.203232457,-0.104910392,-1.224240798,-0.018424004,0.058981084,-0.606328677,0.354025699,Treatment
743,30,5,1,51,300,-1.436403847,-0.036997149,-1.440184404,0.674947162,0.127724121,-0.606328677,0.354025699,Treatment
744,30,5,1,57,300,1.642892111,0.790732515,0.500058775,0.009728158,-0.620453762,-0.761289746,0.421698489,Treatment
745,30,5,1,62,300,-0.124527253,-0.432064033,-0.248911982,-0.63184969,-0.684758079,-0.761289746,0.421698489,Treatment
746,30,5,1,63,300,-1.436403847,0.517173027,-0.598000443,0.453277992,0.308563592,-0.761289746,0.421698489,Treatment
747,31,6,1,11,300,1.197221621,-0.629841917,0.09883838,-0.170741378,-0.852439821,-0.761289746,1.436790333,Treatment
748,31,6,1,12,300,-1.609825694,-0.234322774,-1.51682105,-0.647785337,0.068623854,-0.761289746,1.436790333,Treatment
749,31,6,1,19,300,1.276087989,0.818318856,-0.266553409,0.884663652,-0.728898686,0.168476673,1.030753595,Treatment
750,31,6,1,19,300,0.938363426,0.830599155,0.031532642,0.381265484,-0.530961564,0.168476673,1.030753595,Treatment
751,31,6,1,19,300,1.197221621,0.246115225,-0.047766787,0.744348479,-0.88619058,0.168476673,1.030753595,Treatment
752,31,6,1,19,300,0.806524913,0.31859218,0.307436926,0.487775063,-0.87449356,0.168476673,1.030753595,Treatment
753,31,6,1,19,300,0.984082033,0.455303136,-0.305325803,-0.755508446,-0.448385426,0.168476673,1.030753595,Treatment
754,31,6,1,19,300,0.926756288,-0.39703679,0.072168665,0.651643315,-0.760090817,0.168476673,1.030753595,Treatment
755,31,6,1,19,300,1.295293723,0.578370615,0.194219833,-0.485798961,-0.841808546,0.168476673,1.030753595,Treatment
756,31,6,1,23,300,-0.208268979,-0.374062749,-2.360841108,-3.057378474,-0.660323305,-0.606328677,1.369117543,Treatment
757,31,6,1,23,300,0.481715063,0.110584183,-0.428721608,-0.142512974,-0.336357255,-0.606328677,1.369117543,Treatment
758,31,6,1,27,300,-0.044388458,-0.391078426,-0.947231782,0.3014968,-0.765379034,0.168476673,1.030753595,Treatment
759,31,6,1,27,300,-0.044388458,-0.349560669,-0.77443392,-0.834653569,-0.676097276,0.168476673,1.030753595,Treatment
760,31,6,1,27,300,-0.229806094,-0.739934,-0.812277557,-0.10882101,-0.734771332,0.168476673,1.030753595,Treatment
761,31,6,1,27,300,-0.869676394,-0.623523939,-1.584860698,-0.304397295,-0.812334661,0.168476673,1.030753595,Treatment
762,31,6,1,27,300,0.691254766,-0.140443217,-0.841865814,0.347279809,-0.892711894,0.168476673,1.030753595,Treatment
763,31,6,1,27,300,0.069704724,-0.1714234,-1.054673223,-1.110587096,-0.799540888,0.168476673,1.030753595,Treatment
764,31,6,1,27,300,-0.839384024,-1.255910467,-0.580545494,-1.647509185,-0.80468836,0.168476673,1.030753595,Treatment
765,31,6,1,33,300,1.197221621,1.032635295,0.744395296,-0.290222725,0.031804993,0.168476673,1.030753595,Treatment
766,31,6,1,33,300,0.088058959,0.182706811,-0.96594724,0.10379083,-0.569002751,0.168476673,1.030753595,Treatment
767,31,6,1,33,300,1.156500006,0.782993614,0.800847843,0.549276996,-0.344368322,0.168476673,1.030753595,Treatment
768,31,6,1,33,300,0.159719321,-0.772243906,0.960090638,0.536103926,-0.886745631,0.168476673,1.030753595,Treatment
769,31,6,1,33,300,0.539936667,0.19880118,-0.501424251,0.163172785,-0.710441982,0.168476673,1.030753595,Treatment
770,31,6,1,33,300,0.481715063,-0.363460267,-0.30813928,0.327107583,-0.581163713,0.168476673,1.030753595,Treatment
771,31,6,1,33,300,-0.869676394,-0.195976602,-1.462031223,-0.671040547,1.022164371,0.168476673,1.030753595,Treatment
772,31,6,1,34,300,1.838379492,1.498240387,0.606132105,-0.883091796,-0.217443102,0.013515603,1.098426385,Treatment
773,31,6,1,34,300,1.942481417,1.488077045,0.591559911,-0.156994251,-0.149075916,0.013515603,1.098426385,Treatment
774,31,6,1,34,300,0.756172126,0.075365682,-0.363820056,0.862181426,-0.797846956,0.013515603,1.098426385,Treatment
775,31,6,1,34,300,0.984082033,0.575547484,-0.723477506,0.716407588,-0.49962055,0.013515603,1.098426385,Treatment
776,31,6,1,34,300,1.689859466,1.058953033,0.556194607,-1.177991324,-0.410295036,0.013515603,1.098426385,Treatment
777,31,6,1,34,300,1.553583783,0.714407504,-0.223715176,0.570719744,-0.521944608,0.013515603,1.098426385,Treatment
778,31,6,1,41,300,0.177211841,1.932088941,0.753469875,-1.051818529,0.770959748,-0.606328677,1.369117543,Treatment
779,31,6,1,41,300,-1.436403847,1.114271235,0.379603568,-0.654483132,0.334384413,-0.606328677,1.369117543,Treatment
780,31,6,1,42,300,1.720525833,-0.409426598,0.174548369,1.876741619,-1.115764215,-0.761289746,1.436790333,Treatment
781,31,6,1,47,300,3.026963183,-0.00330436,1.298145332,-2.336083344,-0.958716097,-0.606328677,1.369117543,Treatment
782,31,6,1,47,300,0.124233682,-0.998546104,-0.071428092,-0.377140289,-0.857056525,-0.606328677,1.369117543,Treatment
783,31,6,1,48,300,-1.436403847,0.328670414,-0.729637309,-0.01912602,0.20963294,-0.761289746,1.436790333,Treatment
784,31,6,1,56,300,0.481715063,-1.480065375,0.224623934,-0.834727758,-0.312774272,-0.761289746,1.436790333,Treatment
785,31,6,1,57,300,1.728114192,1.065546562,1.001161267,-0.133340853,-0.618123964,-0.141445467,1.166099174,Treatment
786,31,6,1,57,300,1.295293723,-1.713571115,0.068437015,-0.497950108,-0.445097839,-0.141445467,1.166099174,Treatment
787,31,6,1,57,300,1.602827347,1.131911111,1.071450221,-0.648904409,-0.413109818,-0.141445467,1.166099174,Treatment
788,31,6,1,57,300,2.281010184,1.014014095,1.389651786,-0.34308828,-0.324524511,-0.141445467,1.166099174,Treatment
789,31,6,1,57,300,2.557701773,2.042635127,0.943751352,-1.286275315,-0.089540577,-0.141445467,1.166099174,Treatment
790,31,6,1,64,300,-0.484766502,-1.62639248,0.668191881,-1.037691453,-0.617340873,-0.761289746,1.436790333,Treatment
791,32,7,1,4,300,1.477188306,1.160450643,0.180351696,0.833047952,-0.318961319,-0.761289746,1.639808702,Treatment
792,32,7,1,6,300,1.682113343,2.882681166,0.91444692,-0.829961481,1.174121148,-0.606328677,1.572135912,Treatment
793,32,7,1,6,300,-0.460091443,0.041776748,0.760091386,0.209111114,1.226913825,-0.606328677,1.572135912,Treatment
794,32,7,1,13,300,-0.044388458,-0.165435925,0.94214839,-0.709934334,1.963580681,-0.761289746,1.639808702,Treatment
795,32,7,1,19,300,0.596393707,0.314250066,0.16429972,0.017320062,-0.648301119,-0.761289746,1.639808702,Treatment
796,32,7,1,25,300,0.984082033,0.776495398,0.595490612,0.074743569,0.024386092,-0.761289746,1.639808702,Treatment
797,32,7,1,27,300,0.124233682,0.233320148,-1.351171121,-0.066269319,-0.539280424,-0.761289746,1.639808702,Treatment
798,32,7,1,34,300,0.554212137,0.004273569,-0.203710873,0.828514034,-0.576533374,-0.141445467,1.369117543,Treatment
799,32,7,1,34,300,0.926756288,0.89801911,-0.6171534,-1.146079243,-0.366658854,-0.141445467,1.369117543,Treatment
800,32,7,1,34,300,0.051167858,0.645768862,-1.049546188,0.743688122,-0.09573866,-0.141445467,1.369117543,Treatment
801,32,7,1,34,300,0.926756288,0.810419028,-0.368668041,0.877042197,-0.178945853,-0.141445467,1.369117543,Treatment
802,32,7,1,34,300,1.602827347,0.845270318,-0.41205433,0.701774462,-0.591090236,-0.141445467,1.369117543,Treatment
803,32,7,1,38,300,-1.609825694,0.859729525,-1.600568754,0.702262938,1.051429227,-0.451367607,1.369117543,Treatment
804,32,7,1,38,300,-1.436403847,-0.079043659,-2.291364955,-0.19685257,0.012275639,-0.451367607,1.369117543,Treatment
805,32,7,1,38,300,-1.062566438,-0.279622358,-1.475588959,0.721368464,0.870570748,-0.451367607,1.369117543,Treatment
806,32,7,1,43,300,-1.52109751,0.702644285,-0.472408077,0.364817646,1.450753004,-0.761289746,1.639808702,Treatment
807,32,7,1,47,300,1.468503257,0.862116265,-0.926650339,0.6753836,-0.880207016,-0.761289746,1.639808702,Treatment
808,32,7,1,48,300,-0.044388458,0.729683882,0.702187922,-0.597570953,0.255516121,-0.606328677,1.572135912,Treatment
809,32,7,1,48,300,0.228724978,0.829070521,0.963045508,-0.941938249,0.271786898,-0.606328677,1.572135912,Treatment
810,32,7,1,51,300,-1.203232457,1.310654168,-1.529163929,-1.201941852,0.924969365,-0.606328677,1.572135912,Treatment
811,32,7,1,51,300,-0.809576353,0.960909277,0.569432402,-1.036627443,1.241650258,-0.606328677,1.572135912,Treatment
812,32,7,1,54,300,1.146178983,1.213379042,-0.404312576,0.194259081,-0.507158788,-0.761289746,1.639808702,Treatment
813,32,7,1,56,300,-0.124527253,-0.744087861,-0.55375921,-0.805076157,-0.923431439,-0.761289746,1.639808702,Treatment
814,32,7,1,57,300,1.901536039,1.004572203,-0.960130931,0.293645227,-0.857370479,0.943282022,0.895408016,Treatment
815,32,7,1,57,300,2.275373448,1.182233215,1.322180124,-0.538522046,-0.668941174,0.943282022,0.895408016,Treatment
816,32,7,1,57,300,1.642892111,0.578075388,0.09969723,0.832012934,-0.757110018,0.943282022,0.895408016,Treatment
817,32,7,1,57,300,2.110194711,1.285218215,0.458350963,-0.957980884,-0.696419358,0.943282022,0.895408016,Treatment
818,32,7,1,57,300,1.720525833,0.733579426,0.752652838,-1.54191319,-0.486147701,0.943282022,0.895408016,Treatment
819,32,7,1,57,300,1.915284734,-0.417194109,1.499350724,-0.334167738,-0.557676306,0.943282022,0.895408016,Treatment
820,32,7,1,57,300,1.866713722,1.634840909,0.588755939,-1.17527465,-0.023532067,0.943282022,0.895408016,Treatment
821,32,7,1,57,300,1.093698338,-2.725779278,1.134352373,-0.783455196,-0.332025918,0.943282022,0.895408016,Treatment
822,32,7,1,57,300,1.072285002,-1.152900204,1.110431905,-0.849153531,-0.247711465,0.943282022,0.895408016,Treatment
823,32,7,1,57,300,1.969286768,0.922809747,1.086915527,-0.455678552,-0.065343236,0.943282022,0.895408016,Treatment
824,32,7,1,57,300,0.867610377,-0.960006988,0.825850039,-1.126909994,-0.824815365,0.943282022,0.895408016,Treatment
825,32,7,1,57,300,1.166764162,-2.03381362,1.398015964,0.055127574,-0.972015107,0.943282022,0.895408016,Treatment
826,32,7,1,60,300,0.466870843,-0.678878795,0.160306203,-0.126495273,-1.045743861,0.633359882,0.827735226,Treatment
827,32,7,1,60,300,1.017649423,0.34196124,-0.898652189,0.335057942,-0.839450495,0.633359882,0.827735226,Treatment
828,32,7,1,60,300,1.093698338,0.609178118,-0.626304228,-0.096381111,-0.515516877,0.633359882,0.827735226,Treatment
829,32,7,1,60,300,0.831199972,0.258719447,-0.260169247,-0.020623842,-0.698685881,0.633359882,0.827735226,Treatment
830,32,7,1,60,300,1.873730452,0.331554556,0.932552898,-0.965264978,-1.045839334,0.633359882,0.827735226,Treatment
831,32,7,1,60,300,1.642892111,0.863993242,-0.252457691,0.394068907,-0.650630039,0.633359882,0.827735226,Treatment
832,32,7,1,60,300,0.466870843,0.487539543,-0.074961629,-1.378915937,-0.759289404,0.633359882,0.827735226,Treatment
833,32,7,1,60,300,-0.411700678,-0.159553346,-1.06309548,0.602788386,-0.533101778,0.633359882,0.827735226,Treatment
834,32,7,1,60,300,0.867610377,0.022668164,0.409601203,-0.088978254,-1.011631956,0.633359882,0.827735226,Treatment
835,32,7,1,60,300,0.867610377,-0.37726758,-0.107943243,-1.682626271,-0.611491356,0.633359882,0.827735226,Treatment
836,32,7,1,64,300,-1.436403847,-0.639607215,-1.074778751,0.313126033,-0.024194024,-0.606328677,0.760062437,Treatment
837,32,7,1,64,300,-0.484766502,-1.091757152,0.549619226,-1.383663198,-0.485666046,-0.606328677,0.760062437,Treatment
838,33,8,1,2,300,0.623993319,0.428275699,-1.37698748,1.996867427,0.324907704,-0.761289746,-0.999430093,Treatment
839,33,8,1,4,300,2.140785542,1.356373057,0.62177521,-0.104696169,-0.264905468,-0.761289746,-0.999430093,Treatment
840,33,8,1,23,300,-0.484766502,-1.298280235,-0.824032833,1.250306332,-0.770883293,-0.761289746,-0.999430093,Treatment
841,33,8,1,34,300,1.477188306,1.278111576,0.5414777,-0.042976541,-0.391234492,-0.761289746,-0.999430093,Treatment
842,33,8,1,47,300,-0.251595112,0.236929609,-0.289184184,-0.948800809,-0.334493048,-0.761289746,-0.999430093,Treatment
843,33,8,1,51,300,-0.00557581,0.552557426,-1.410871317,-1.503039514,-0.208999845,-0.761289746,-0.999430093,Treatment
844,33,8,1,54,300,0.106234125,-0.026361019,-0.402933725,3.772549031,-0.36889872,-0.606328677,-1.067102883,Treatment
845,33,8,1,54,300,0.743368366,0.115548942,-0.032910908,1.101247913,-0.753064204,-0.606328677,-1.067102883,Treatment
846,34,9,1,6,300,-0.694897709,1.112516212,1.279412712,1.977835266,1.532828528,-0.761289746,0.015661751,Treatment
847,34,9,1,11,300,0.623993319,-0.395490028,-0.908765175,-1.683864543,-0.548068433,-0.141445467,-0.255029407,Treatment
848,34,9,1,11,300,1.342459273,0.559084458,0.362228121,-1.787716731,-0.413851173,-0.141445467,-0.255029407,Treatment
849,34,9,1,11,300,0.867610377,0.117968607,0.221629208,1.792676582,-0.458680265,-0.141445467,-0.255029407,Treatment
850,34,9,1,11,300,1.59470995,0.240771678,-0.170790478,0.722461037,-0.689538175,-0.141445467,-0.255029407,Treatment
851,34,9,1,11,300,0.704420472,0.208001253,0.142116547,-1.01264583,-0.093520197,-0.141445467,-0.255029407,Treatment
852,34,9,1,19,300,0.756172126,0.271918581,0.134963338,-0.420579212,-0.669519439,0.013515603,-0.322702197,Treatment
853,34,9,1,19,300,0.525550961,0.011169916,0.57457252,-0.368136817,-1.05609729,0.013515603,-0.322702197,Treatment
854,34,9,1,19,300,0.554212137,0.676708057,-1.163559894,-0.537902804,-0.581652357,0.013515603,-0.322702197,Treatment
855,34,9,1,19,300,-0.751354748,0.05772019,-0.653513013,-1.429831216,-0.305009125,0.013515603,-0.322702197,Treatment
