,mean,sd,2.50%,97.50%,n_eff,Rhat4,,,
b19j[11],-0.006103026,0.047053162,-0.105514995,0.096182257,1815.99795,1.000469823,,,
b19j[12],0.01100987,0.056260157,-0.084016379,0.150275141,1182.618596,1.003223619,,,
b19j[13],-0.02115303,0.062430463,-0.168912515,0.095899141,1252.879724,1.00161956,,,
b19j[14],-0.02175472,0.060216401,-0.168699024,0.08613528,1269.007807,1.002512495,,,
b19j[15],-0.013282122,0.056614037,-0.140625674,0.105654893,1659.845601,1.000547129,,,
b19j[16],-0.015034275,0.054176599,-0.143045586,0.087953946,1980.439924,1.001179385,,,
b19j[17],-0.017349634,0.05700319,-0.151199864,0.089295928,1548.364398,1.003171539,,,
b19j[18],0.012312476,0.062027253,-0.091311108,0.167833505,853.1512581,1.005839284,,,
b19j[19],0.002592896,0.032806115,-0.059011994,0.075177145,1682.444302,1.003295855,,,
b19j[2],-0.027334223,0.055910855,-0.169156256,0.065337273,866.3248923,1.00663996,,,
b19j[20],-0.015518954,0.057475553,-0.147332429,0.096622436,2394.865288,1.000733377,,,
b19j[21],0.00197126,0.056263811,-0.103517966,0.136841233,2195.912773,1.001463949,,,
b19j[22],-0.057851929,0.070919959,-0.240470006,0.03150828,283.4438894,1.012869534,,,
b19j[23],-0.014012676,0.04652471,-0.119704828,0.078974461,1741.962861,1.002873604,,,
b19j[24],-0.017875521,0.054588613,-0.145517972,0.083933064,1675.915269,1.002285012,,,
b19j[25],-0.017745161,0.059097125,-0.159824402,0.089472515,850.7258152,1.000644507,,,
b19j[26],-0.015733847,0.057463836,-0.149546546,0.095804503,1548.643236,1.00144592,,,
b19j[27],-0.011417141,0.054829822,-0.132933737,0.098947087,2223.120022,1.000092555,,,
b19j[28],-0.015861491,0.054200366,-0.14042834,0.090072511,1841.344256,1.001869181,,,
b19j[29],-0.015980381,0.057810082,-0.147604071,0.09820082,1934.399002,1.000665327,,,
b19j[3],-0.016839322,0.058344212,-0.153274905,0.09356821,1491.02927,1.002623168,,,
b19j[30],-0.018710612,0.075523,-0.198296374,0.127052731,1289.353127,1.001612998,,,
b19j[31],-0.014954926,0.05602584,-0.143668741,0.094243041,1955.812713,1.001127773,,,
b19j[32],-0.020937731,0.057253883,-0.156954619,0.083858232,1361.864393,1.000924488,,,
b19j[33],-0.034714115,0.06048183,-0.189554134,0.051219727,372.43206,1.008088913,,,
b19j[34],-0.025186369,0.050427353,-0.150474008,0.057158828,994.2724773,1.003409541,,,
b19j[35],-0.01867942,0.057138195,-0.150477233,0.088453592,1963.197111,1.001948146,,,
b19j[36],-0.009665537,0.049466486,-0.115077067,0.093079757,1436.045348,1.002108479,,,
b19j[37],-0.004941317,0.055463734,-0.119492011,0.117134303,1663.022805,1.002388428,,,
b19j[38],-0.001724058,0.058978646,-0.113420021,0.135123492,1012.443935,1.006778674,,,
b19j[39],-0.023924776,0.063280278,-0.178282833,0.086765147,1015.477894,1.002920687,,,
b19j[4],-0.01740793,0.058093733,-0.154068277,0.092219131,1056.235661,1.003154556,,,
b19j[40],-0.019180169,0.059674715,-0.154077724,0.09876475,1398.743309,1.001385104,,,
b19j[41],-0.005617515,0.042964458,-0.094759553,0.087186356,1920.399578,1.001125642,,,
b19j[42],-0.016183241,0.05705718,-0.150037957,0.092474501,1847.009049,1.002114763,,,
b19j[43],-0.021242816,0.038230438,-0.112180595,0.042794583,793.5154257,1.007086179,,,
b19j[44],-0.032322561,0.063826958,-0.194738774,0.064506059,826.8223941,1.004427141,,,
b19j[45],-0.01850921,0.054602106,-0.146778047,0.085259493,1508.999274,1.001186949,,,
b19j[46],-0.012306237,0.059723922,-0.148792979,0.10993622,1768.495497,1.001891409,,,
b19j[47],-0.014805506,0.031961266,-0.085750345,0.044716437,1552.52611,1.003065304,,,
b19j[48],-0.019050479,0.054912817,-0.151847344,0.078196833,963.7443773,1.003131718,,,
b19j[49],-0.015152586,0.056520848,-0.14561471,0.095880548,2216.550411,1.001234046,,,
b19j[5],-0.013142658,0.056004268,-0.142382882,0.099272095,1790.133603,1.003282672,,,
b19j[50],-0.016039694,0.040615055,-0.106200333,0.062273567,1725.448155,1.002472445,,,
b19j[51],-0.001644631,0.042422405,-0.085737324,0.093917211,1768.69896,1.002173615,,,
b19j[52],-0.010042517,0.059161262,-0.136591865,0.118944333,1853.460028,1.000521477,,,
b19j[53],-0.016440264,0.058243091,-0.146423355,0.097105049,1496.097964,1.001719071,,,
b19j[54],-0.018394915,0.05031637,-0.137872739,0.074127369,1524.223547,1.001594941,,,
b19j[55],0.00816402,0.061892041,-0.098918543,0.162980482,1015.515021,1.002824558,,,
b19j[56],0.005214755,0.020411883,-0.033369402,0.046907418,1055.814369,1.001351755,,,
b19j[57],-0.014090079,0.039415671,-0.103598042,0.06066036,1743.250597,1.000760588,,,
b19j[58],-0.012540423,0.057231424,-0.139756127,0.100759336,1965.102536,1.000757825,,,
b19j[59],-0.019825677,0.056679935,-0.155742621,0.080690635,1384.746717,1.000372572,,,
b19j[6],-0.031204367,0.049524132,-0.152131265,0.04625098,614.3406924,1.004782858,,,
b19j[60],-0.011243852,0.05480318,-0.131586521,0.101624425,2169.517553,1.00137639,,,
b19j[61],-0.028625617,0.067258811,-0.201979833,0.079816288,704.6916541,1.004638284,,,
b19j[62],-0.01314236,0.055319127,-0.1409413,0.09871156,1928.099505,1.001128105,,,
b19j[63],-0.001547832,0.055987248,-0.110647039,0.127390464,2328.983807,1.001648524,,,
b19j[64],-0.02134837,0.051180604,-0.144259867,0.069681055,878.8055915,1.003919795,,,
b19j[7],-0.016945274,0.058281042,-0.153170766,0.095360586,1225.480413,1.001803524,,,
b19j[8],0.000631872,0.053920674,-0.105071178,0.127954729,1923.090578,1.00213819,,,
b19j[9],-0.013971957,0.053065345,-0.135260526,0.09026369,1307.688063,1.000809705,,,
b20j[1],-0.016243622,0.072067124,-0.17743618,0.132317103,1193.520754,1.000683632,,,
b20j[10],-0.001012875,0.069045587,-0.133225387,0.164506587,679.6426501,1.005675659,,,
b20j[11],-0.007681649,0.062416477,-0.144971043,0.126377851,971.5389105,1.005227918,,,
b20j[12],-0.008707542,0.062379906,-0.137645577,0.131599422,1071.528118,1.000915066,,,
b20j[13],-0.003317051,0.07347733,-0.15028246,0.174183046,907.6651029,1.004361928,,,
b20j[14],-0.003588909,0.063428869,-0.133245703,0.140516582,1314.341053,1.002511899,,,
b20j[15],-0.003422805,0.069280556,-0.140390196,0.154581373,974.9623723,1.001280554,,,
b20j[16],-0.010544932,0.067059855,-0.162002721,0.129022227,815.5604402,1.006319037,,,
b20j[17],-0.015182696,0.064864053,-0.170129446,0.110580161,734.3098844,1.011811263,,,
b20j[18],0.02909628,0.085863388,-0.079676848,0.27337537,236.3621623,1.009487792,,,
b20j[19],-0.01478009,0.036106638,-0.092585342,0.054743693,1177.676176,1.005425157,,,
b20j[2],0.006737644,0.063911283,-0.106641773,0.164571467,658.3365625,1.001434646,,,
b20j[20],-0.004069815,0.066521862,-0.138928884,0.147350864,1313.484071,1.002304294,,,
b20j[21],-0.007542753,0.062791739,-0.142430886,0.130515737,1488.194118,1.006490703,,,
b20j[22],0.020279172,0.073646804,-0.08312408,0.223969987,258.4743495,1.006556769,,,
b20j[23],-0.000993251,0.054563808,-0.105331031,0.12526951,1069.986063,1.003234716,,,
b20j[24],-0.000528072,0.064191928,-0.121736647,0.154053533,1035.153312,1.004639991,,,
b20j[25],-0.000464489,0.068091732,-0.130092662,0.162199908,1084.079846,1.002348587,,,
b20j[26],-0.002021652,0.068490849,-0.133567333,0.162762804,636.8477448,1.006444966,,,
b20j[27],-0.001797862,0.058887328,-0.113343755,0.137706596,1311.768808,1.002058106,,,
b20j[28],-0.007432419,0.066755098,-0.150132806,0.136765954,647.7650188,1.006634926,,,
b20j[29],-0.002685858,0.066379884,-0.13604084,0.155197377,1265.485058,1.001169979,,,
b20j[3],-0.003539695,0.067627202,-0.140069576,0.150766732,1126.189514,1.000657728,,,
b20j[30],0.001874958,0.084907782,-0.157895113,0.204884796,1107.37975,1.003129285,,,
b20j[31],-0.002186932,0.067512352,-0.134063018,0.156403607,1428.32427,1.001521133,,,
b20j[32],-0.002863998,0.067260625,-0.134979422,0.150489343,1090.982806,1.003390408,,,
b20j[33],-0.01335364,0.061580442,-0.154514236,0.10820425,1716.358989,1.005215521,,,
b20j[34],-0.004901473,0.060740272,-0.130498392,0.133795532,1301.710044,1.000929728,,,
b20j[35],-0.000131401,0.068801674,-0.126050444,0.164137638,531.0038571,1.004728533,,,
b20j[36],-0.006705519,0.059856687,-0.133675932,0.12291794,1151.506574,1.004290116,,,
b20j[37],0.010799879,0.070309195,-0.100506289,0.194251284,733.2350511,1.002727948,,,
b20j[38],-0.026784152,0.069273411,-0.205503431,0.090351123,927.0958893,1.002815594,,,
b20j[39],0.001532352,0.071367145,-0.128937919,0.173687815,1051.377035,1.001172251,,,
b20j[4],-0.003580304,0.064838357,-0.133391044,0.144991188,1081.111261,1.003868142,,,
b20j[40],-0.00259618,0.071853786,-0.143686832,0.169771343,1199.802948,1.002986885,,,
b20j[41],0.022203961,0.066069147,-0.067112297,0.202524696,201.6779165,1.006849248,,,
b20j[42],-0.00199505,0.067316215,-0.128049878,0.159424811,1466.471771,1.00053281,,,
b20j[43],0.000725121,0.031755677,-0.057801067,0.070399865,632.0536067,1.002143553,,,
b20j[44],-0.005448042,0.062520473,-0.131103814,0.137136119,1684.622002,1.002304714,,,
b20j[45],-0.002315649,0.066396747,-0.132870848,0.155198628,1311.389488,1.003255199,,,
b20j[46],-0.006062508,0.069890368,-0.149953946,0.151893758,826.0485077,1.0050715,,,
b20j[47],0.007059155,0.03894772,-0.058622648,0.098078272,474.0583109,1.005954392,,,
b20j[48],-0.015831953,0.063623299,-0.163996874,0.102991774,1105.090007,1.008528414,,,
b20j[49],-0.002617896,0.064643221,-0.126879871,0.150113074,1616.397457,1.000645147,,,
b20j[5],-0.004217584,0.068521919,-0.144745719,0.149621555,1219.707126,1.002907689,,,
b20j[50],-0.019327412,0.043961309,-0.119421064,0.060893674,857.8959236,1.008411175,,,
b20j[51],-0.008771101,0.053996135,-0.117243144,0.111037836,998.5754278,1.002686449,,,
b20j[52],-0.002741755,0.068580714,-0.138406195,0.157109071,1111.928375,1.000838395,,,
b20j[53],-0.002283264,0.067117242,-0.13361647,0.149280675,1233.867521,1.00199885,,,
b20j[54],-0.010133525,0.059382926,-0.135937777,0.115491655,1328.893832,1.002396243,,,
b20j[55],0.013598021,0.074970082,-0.09819533,0.210253281,332.5756607,1.002376455,,,
b20j[56],-0.016816619,0.025672431,-0.069709289,0.03125962,948.0274263,1.006943467,,,
b20j[57],-0.012224575,0.045973948,-0.112764568,0.082545788,1210.431512,1.003018039,,,
b20j[58],-0.005608734,0.06661157,-0.141120932,0.141478509,1521.670647,1.001395869,,,
b20j[59],0.003709016,0.06637306,-0.112962651,0.166537261,744.8706834,1.002717236,,,
b20j[6],-0.032983089,0.057239827,-0.183693272,0.051137896,413.3301672,1.008070217,,,
b20j[60],-0.003577746,0.063813039,-0.131156495,0.145397575,1038.668493,1.003764899,,,
b20j[61],0.022624125,0.091047579,-0.094275188,0.282831993,242.9946178,1.008710781,,,
b20j[62],-0.009174619,0.063657305,-0.14842578,0.128248017,1010.528301,1.004185771,,,
b20j[63],-0.010953766,0.069641652,-0.166910596,0.132196954,766.382877,1.007260137,,,
b20j[64],0.006946226,0.066224632,-0.100834991,0.17762008,623.2012169,1.004105567,,,
b20j[7],-0.008214042,0.066602505,-0.150102412,0.143600157,1511.019355,1.003022112,,,
b20j[8],-0.01139746,0.063826806,-0.155890845,0.118218804,1023.388326,1.004255693,,,
b20j[9],-0.008475409,0.065773157,-0.14996508,0.134374985,1878.174062,1.001086066,,,
b21j[1],-0.039959586,0.037467358,-0.12350687,0.030043007,1357.815276,1.001952347,,,
b21j[10],-0.032557376,0.038750416,-0.117482645,0.046405252,1323.94864,1.001884737,,,
b21j[11],-0.03268852,0.033916415,-0.106044212,0.033909964,1532.1972,1.000616487,,,
b21j[12],-0.038226928,0.038404074,-0.128115033,0.03200562,915.6420491,1.006198668,,,
b21j[13],-0.043089758,0.042381743,-0.144384239,0.029500699,1290.393985,1.006245528,,,
b21j[14],-0.035739684,0.037914088,-0.120314206,0.035380783,1485.498806,1.003048295,,,
b21j[15],-0.032916239,0.037482044,-0.116408945,0.040855775,1388.663854,1.005794562,,,
b21j[16],-0.030695915,0.038528741,-0.114077604,0.046255162,1665.498179,1.003353156,,,
b21j[17],-0.02794193,0.038412337,-0.108184993,0.056384404,1488.929553,1.00324827,,,
b21j[18],-0.025173067,0.034533667,-0.094930522,0.047808404,1759.172449,1.007491096,,,
b21j[19],-0.03081589,0.030848185,-0.096532184,0.031575793,1529.659391,1.002312219,,,
b21j[2],-0.056880143,0.044383681,-0.16843943,0.005654237,639.9255915,1.004584954,,,
b21j[20],-0.033547664,0.037805188,-0.117374325,0.040398259,1449.20669,1.003664284,,,
b21j[21],-0.022033413,0.03527691,-0.090956817,0.056108613,1614.115519,1.002663513,,,
b21j[22],-0.04423294,0.03782624,-0.133652822,0.019385288,1117.756102,1.00853526,,,
b21j[23],-0.041373082,0.032260182,-0.114227201,0.0149667,1314.575884,1.002569895,,,
b21j[24],-0.033575174,0.039344816,-0.118913918,0.044558889,1274.889264,1.00471918,,,
b21j[25],-0.037458288,0.038915173,-0.127357851,0.033302212,1189.556661,1.003986943,,,
b21j[26],-0.031800035,0.039658097,-0.116030784,0.047039649,1548.741879,1.002435674,,,
b21j[27],-0.024050896,0.035699715,-0.093368603,0.056345977,1720.690451,1.001418966,,,
b21j[28],-0.031705949,0.037968097,-0.112945972,0.044336046,2102.428118,1.001955396,,,
b21j[29],-0.033047563,0.03903191,-0.118372344,0.043164493,1307.997854,1.001338807,,,
b21j[3],-0.033582046,0.038791125,-0.120745474,0.0428272,1708.124438,1.003033395,,,
b21j[30],-0.04282971,0.045565656,-0.14519237,0.045609489,830.7362507,1.007738329,,,
b21j[31],-0.032565733,0.038334465,-0.116777112,0.047328945,1524.89079,1.000465152,,,
b21j[32],-0.0343386,0.038050282,-0.117608566,0.040017112,1533.167804,1.002721124,,,
b21j[33],-0.034706576,0.032007186,-0.105376852,0.026757178,1787.003777,1.003291682,,,
b21j[34],-0.028792332,0.03095178,-0.092983728,0.035439842,1641.395203,1.001660758,,,
b21j[35],-0.030310141,0.037303046,-0.110411497,0.044963677,1986.719741,1.003376559,,,
b21j[36],-0.027976105,0.032342944,-0.094029335,0.038548379,1322.861895,1.002132361,,,
b21j[37],-0.03488376,0.038695594,-0.121297425,0.039130163,1345.207541,1.008014291,,,
b21j[38],-0.04435,0.039731506,-0.140453932,0.021102201,1266.504302,1.003090098,,,
b21j[39],-0.039814781,0.040083892,-0.134250653,0.031880837,1377.418028,1.00525084,,,
b21j[4],-0.033528361,0.035903625,-0.113180028,0.037099366,1480.286332,1.009706952,,,
b21j[40],-0.032809717,0.039871824,-0.119839463,0.045974005,1952.729145,1.003089058,,,
b21j[41],-0.028040144,0.031448901,-0.093452608,0.037249636,1927.840005,1.002391459,,,
b21j[42],-0.031775787,0.038199273,-0.113928649,0.045325423,1700.229214,1.007594545,,,
b21j[43],-0.013732019,0.022864439,-0.054329889,0.035496046,902.0317346,1.002775153,,,
b21j[44],-0.039822043,0.039840104,-0.132070836,0.031528021,1206.306911,1.008298326,,,
b21j[45],-0.032013551,0.036454692,-0.111599354,0.040491914,2217.757216,1.001956476,,,
b21j[46],-0.031296268,0.03946937,-0.116229627,0.048614684,1629.750871,1.002317719,,,
b21j[47],-0.030039289,0.028874161,-0.090342224,0.028414711,1893.462164,1.002210356,,,
b21j[48],-0.020233798,0.034147145,-0.08562825,0.0552406,1550.956238,1.00351411,,,
b21j[49],-0.033326914,0.038509433,-0.117713269,0.043229741,1489.408022,1.003869949,,,
b21j[5],-0.034765457,0.038387489,-0.12426973,0.038704432,1536.704432,1.002184875,,,
b21j[50],-0.027846328,0.032565675,-0.095468563,0.041369305,1707.175292,1.00127561,,,
b21j[51],-0.010019875,0.024123451,-0.051083104,0.043530851,1016.11378,1.004187691,,,
b21j[52],-0.037157454,0.039380356,-0.127121815,0.036544107,1738.400629,1.006777162,,,
b21j[53],-0.03504181,0.037200347,-0.119546937,0.036078432,1608.411536,1.002349695,,,
b21j[54],-0.036804772,0.036000934,-0.118749557,0.029941331,1365.289723,1.001503672,,,
b21j[55],-0.0432752,0.041543573,-0.142981653,0.028198496,1007.661762,1.007470747,,,
b21j[56],-0.027149458,0.030812024,-0.090280301,0.038277328,2120.972069,1.002628474,,,
b21j[57],-0.034085756,0.022328388,-0.081165731,0.008361719,1316.846449,1.001992424,,,
b21j[58],-0.03067648,0.038934234,-0.114286687,0.051516885,1609.983582,1.001583642,,,
b21j[59],-0.027759394,0.034975819,-0.100670304,0.04654027,1880.909201,1.003055258,,,
b21j[60],-0.033787643,0.035980568,-0.113923935,0.035634703,1621.402119,1.004456865,,,
b21j[61],-0.036033833,0.042971314,-0.131751063,0.045792968,1593.24195,1.001525809,,,
b21j[62],-0.031298921,0.036692569,-0.109081647,0.043043974,1612.280164,1.001463238,,,
b21j[63],-0.030565958,0.038655017,-0.114606214,0.048126232,1956.782717,1.004566899,,,
b21j[64],-0.031482577,0.034415507,-0.105093913,0.039082064,1968.531693,1.001105481,,,
b21j[7],-0.032977124,0.038034674,-0.11709401,0.0433997,1672.28092,1.001453567,,,
b21j[8],-0.027745046,0.037678847,-0.105708035,0.053161649,2056.360449,1.000889632,,,
b21j[9],-0.031159721,0.037363667,-0.110125799,0.045876088,1613.908749,1.002018195,,,
b22j[1],0.004446264,0.033479368,-0.050401713,0.087357125,304.1125365,1.01917439,,,
b22j[10],-0.005681229,0.026630401,-0.060108514,0.047656446,446.4639374,1.013761525,,,
b22j[11],0.000192847,0.025583187,-0.046209317,0.057371619,233.8276467,1.026400087,,,
b22j[12],-0.000381532,0.028262063,-0.051055266,0.063599281,297.6246787,1.022713646,,,
b22j[13],-0.00510897,0.029490844,-0.065670602,0.056410019,474.8331277,1.015990837,,,
b22j[14],-0.005420093,0.028031768,-0.062270181,0.051520379,430.7006093,1.01448722,,,
b22j[15],-0.005973723,0.027874607,-0.063338268,0.050375749,339.3097097,1.015860054,,,
b22j[16],-0.005852632,0.028373013,-0.063826238,0.050811811,449.2384191,1.011641279,,,
b22j[17],-0.006651962,0.027412597,-0.064209767,0.047239412,380.5304032,1.01598766,,,
b22j[18],-0.010148545,0.028615451,-0.072905262,0.043508406,552.0551459,1.013661087,,,
b22j[19],-0.007015879,0.023252395,-0.054426776,0.038669439,268.5306266,1.019294201,,,
b22j[2],-0.013707563,0.030043561,-0.084651125,0.037109276,408.2049709,1.011947113,,,
b22j[20],-0.005333701,0.028295975,-0.064070393,0.052207756,340.0796733,1.015717902,,,
b22j[21],-0.004641321,0.027643378,-0.058425478,0.052280856,380.7329191,1.019603928,,,
b22j[22],-0.007410158,0.027819401,-0.067082142,0.046927506,346.6482393,1.015139988,,,
b22j[23],-0.004797946,0.024285609,-0.053144384,0.044235066,274.1789799,1.020977719,,,
b22j[24],-0.005519906,0.027187117,-0.061417338,0.049507982,450.7169599,1.015739788,,,
b22j[25],-0.005219645,0.027950124,-0.062027919,0.052317091,405.0003708,1.014410945,,,
b22j[26],-0.004281899,0.02843779,-0.05884972,0.054951954,354.3590682,1.01727457,,,
b22j[27],-0.001629536,0.027879719,-0.053947518,0.058652872,297.7883993,1.020874098,,,
b22j[28],-0.005258107,0.027654117,-0.061724443,0.050766431,395.8324004,1.017432422,,,
b22j[29],-0.0048497,0.027977663,-0.061190402,0.053026926,397.9611288,1.015646436,,,
b22j[3],-0.005473523,0.027692753,-0.061661948,0.050345059,351.8748644,1.018289388,,,
b22j[30],-0.006410131,0.03525563,-0.079881282,0.065056365,384.843784,1.020574254,,,
b22j[31],-0.004569313,0.028237696,-0.061124302,0.053935699,301.3012697,1.019256831,,,
b22j[32],-0.00586445,0.026942767,-0.061150364,0.047795795,326.8176009,1.022854648,,,
b22j[33],-0.002837599,0.025284355,-0.050894727,0.051576312,420.4712997,1.016045017,,,
b22j[34],-0.003667827,0.023356942,-0.049402592,0.043695751,323.4440932,1.016181715,,,
b22j[35],-0.005939499,0.027549023,-0.062359779,0.049263538,378.6917515,1.012829875,,,
b22j[36],-0.003427688,0.026354299,-0.054641522,0.052334746,455.1935612,1.011848472,,,
b22j[37],-0.003563878,0.027999336,-0.058266503,0.0561344,308.0479691,1.021179868,,,
b22j[38],-0.000615227,0.028614056,-0.052048606,0.063140625,461.5213097,1.011900595,,,
b22j[39],-0.006842216,0.028797417,-0.067004024,0.049839406,437.5510663,1.012779111,,,
b22j[4],-0.005494219,0.027283867,-0.06062074,0.0498264,447.6947997,1.010558912,,,
b22j[40],-0.004898795,0.029033091,-0.064862049,0.055395643,443.7269347,1.013458552,,,
b22j[41],-0.001123855,0.025516281,-0.048960652,0.053681882,341.6794644,1.014923091,,,
b22j[42],-0.005079055,0.0279892,-0.061965879,0.052178901,363.6923291,1.017920036,,,
b22j[43],-0.006801164,0.025407404,-0.057879834,0.044298089,378.3388948,1.019058254,,,
b22j[44],-0.00718966,0.028314611,-0.066706249,0.048728014,375.8432253,1.020360899,,,
b22j[45],-0.004711864,0.027894224,-0.060059485,0.053018361,365.3027986,1.015808152,,,
b22j[46],-0.003807008,0.029622546,-0.062645558,0.05919742,351.3326984,1.012996339,,,
b22j[47],-0.00499387,0.022978806,-0.049608761,0.042035292,259.0046782,1.020123678,,,
b22j[48],-0.008591292,0.028282057,-0.068992978,0.044413208,376.8362492,1.010988927,,,
b22j[49],-0.005365438,0.028334843,-0.062564341,0.052162836,477.3850392,1.011387606,,,
b22j[5],-0.005415492,0.027266774,-0.061777031,0.048859918,357.1554145,1.017861094,,,
b22j[50],-0.007394272,0.026307163,-0.062368895,0.043169223,313.0007433,1.021448374,,,
b22j[51],-0.001694089,0.022702522,-0.045057769,0.045865293,247.8729272,1.023008196,,,
b22j[52],-0.006364034,0.02931396,-0.066474681,0.052686164,430.9658532,1.016626752,,,
b22j[53],-0.005611995,0.027077793,-0.06012998,0.049459465,467.7114226,1.013880969,,,
b22j[54],-0.007174623,0.026730116,-0.062707485,0.046147561,328.6868878,1.01603434,,,
b22j[55],-0.016136568,0.030009968,-0.087254227,0.033932261,311.4658322,1.014765894,,,
b22j[56],-0.004995904,0.023248459,-0.050606104,0.041473986,328.2551651,1.022483896,,,
b22j[57],-0.002886957,0.022634355,-0.04551356,0.044744126,251.5940308,1.024596064,,,
b22j[58],-0.004979551,0.028553854,-0.062594131,0.05308,557.7647096,1.013113689,,,
b22j[59],-0.005746442,0.027597908,-0.062169908,0.049509248,397.0490327,1.017296382,,,
b22j[6],-0.012703545,0.025007007,-0.068257576,0.03254361,301.5699633,1.024144541,,,
b22j[60],-0.003741908,0.028361266,-0.059621752,0.054912083,404.9367488,1.012533553,,,
b22j[61],-0.003801619,0.03050397,-0.064772682,0.060019108,364.8060759,1.019370601,,,
b22j[62],-0.004465229,0.027338554,-0.059367651,0.051372363,416.4336303,1.013295577,,,
b22j[63],-0.004986893,0.028435643,-0.06331483,0.053081474,483.2608565,1.01182526,,,
b22j[64],-0.000142152,0.027261738,-0.048662485,0.061083585,285.5763987,1.021720103,,,
b22j[7],-0.00384489,0.027798552,-0.058429779,0.054820827,360.5904468,1.017390278,,,
b22j[8],-0.003074571,0.028088404,-0.057188898,0.056442505,339.7289833,1.019438335,,,
b22j[9],-0.004246888,0.027030724,-0.057436083,0.051981695,262.9626317,1.026791349,,,
b23j[1],0.004569836,0.042136194,-0.089836532,0.086089428,843.8919813,1.008090088,,,
b23j[10],0.010636414,0.040066507,-0.069031019,0.09513908,944.1209307,1.003217261,,,
b23j[11],0.018943822,0.034632764,-0.041797151,0.098628774,556.6003791,1.005239488,,,
b23j[12],0.014868456,0.035929162,-0.054445519,0.092121452,812.4494219,1.003608134,,,
b23j[13],0.01346066,0.042711633,-0.065669941,0.108891769,774.6434547,1.008001515,,,
b23j[14],0.01621279,0.03781467,-0.053150342,0.102331013,793.1262112,1.00359626,,,
b23j[15],0.012450412,0.040045428,-0.06150997,0.098761831,1074.055731,1.00502396,,,
b23j[16],0.008643062,0.039575508,-0.074407006,0.087750961,1237.430147,1.002823749,,,
b23j[17],0.003084838,0.039080056,-0.085945345,0.074301315,831.0523499,1.004896885,,,
b23j[18],-0.0032146,0.037518727,-0.090431375,0.061782231,630.175964,1.004287566,,,
b23j[19],0.013689252,0.03053459,-0.043983853,0.079141517,706.0030401,1.004807595,,,
b23j[2],0.014994466,0.038124374,-0.056221353,0.100547334,598.5647729,1.004354179,,,
b23j[20],0.010730866,0.039548469,-0.068842616,0.09418319,833.672832,1.00744099,,,
b23j[21],0.007445538,0.038373234,-0.072117543,0.084442716,1081.595635,1.006317504,,,
b23j[22],0.022483823,0.044848562,-0.050162984,0.129460335,475.7946386,1.007013224,,,
b23j[23],0.002230969,0.030536483,-0.064403444,0.05841596,667.2736301,1.006298696,,,
b23j[24],0.014320255,0.039184643,-0.059879427,0.100683899,914.2434855,1.004101511,,,
b23j[25],0.00944842,0.040009614,-0.072960519,0.09140574,806.0071799,1.004988537,,,
b23j[26],0.010732995,0.039357077,-0.06741912,0.093951032,1270.635195,1.002253391,,,
b23j[27],0.013923688,0.033778244,-0.052040536,0.086449625,758.4158854,1.004097938,,,
b23j[28],0.011300308,0.039118202,-0.066605899,0.091651626,980.7035351,1.004281817,,,
b23j[29],0.011157391,0.039578486,-0.065679461,0.09620413,1058.126807,1.005879356,,,
b23j[3],0.011174209,0.040985374,-0.070066821,0.099629935,771.0698156,1.005489751,,,
b23j[30],0.019006366,0.051576617,-0.074748952,0.141408852,716.8854311,1.010336587,,,
b23j[31],0.011283896,0.039758172,-0.068812689,0.098504678,679.8568212,1.008549152,,,
b23j[32],0.012336352,0.037409044,-0.060587134,0.092028278,829.6131216,1.005005166,,,
b23j[33],-0.011632074,0.041971704,-0.116876837,0.050291474,470.0241517,1.008256711,,,
b23j[34],0.016727381,0.035722352,-0.047353222,0.098510203,738.4458582,1.002047467,,,
b23j[35],0.008173395,0.039402077,-0.073821153,0.088880872,908.2668576,1.003307747,,,
b23j[36],0.007964602,0.035336115,-0.064373535,0.077901879,772.9063247,1.010160519,,,
b23j[37],0.015453944,0.040169492,-0.056745662,0.10707513,640.0327499,1.007092709,,,
b23j[38],0.010655699,0.037835855,-0.064627498,0.092265103,922.3980477,1.003323884,,,
b23j[39],0.013875698,0.043087151,-0.067185225,0.108507762,709.4495197,1.007075888,,,
b23j[4],0.010694148,0.038510745,-0.063882199,0.090742762,926.7828208,1.007485552,,,
b23j[40],0.00929319,0.041989154,-0.078371305,0.094209965,845.0175995,1.003159858,,,
b23j[41],0.01637707,0.034884248,-0.047486021,0.094470083,732.0707381,1.006574379,,,
b23j[42],0.010876326,0.040692652,-0.06910339,0.094062414,664.3229915,1.008877408,,,
b23j[43],0.004137638,0.030698453,-0.06133502,0.062204334,678.4892748,1.007104097,,,
b23j[44],0.020282042,0.041232379,-0.049659583,0.118935173,620.9836725,1.005109732,,,
b23j[45],0.009758647,0.038659172,-0.066806082,0.088104612,1129.345869,1.005925764,,,
b23j[46],0.011915388,0.042329442,-0.074660586,0.1020246,1264.114796,1.004515272,,,
b23j[47],0.010740852,0.027565996,-0.042867983,0.066600754,633.1808475,1.008342363,,,
b23j[48],0.000500594,0.038550708,-0.089965539,0.067303437,966.1484431,1.001035862,,,
b23j[49],0.010859004,0.039284113,-0.068553936,0.092913025,952.5660282,1.005220135,,,
b23j[5],0.012011158,0.039408935,-0.065401782,0.097424538,878.2221462,1.003961169,,,
